,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
12,834740,Branta,bernicla,,birds,Brant Goose,Martin Billard,France,"Feuguerolles-Bully (Feuguerolles bourg), Calvados, Normandie",49.1144,-0.4023,60,"flight call, nocturnal flight call",uncertain,uncertain,field recording,//xeno-canto.org/834740,https://xeno-canto.org/834740/download,XC834740-10-09-2023_0h39_bernache-cravant_export.wav,"{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC834740-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC834740-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC834740-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC834740-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC834740-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC834740-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC834740-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,00:39,2023-10-09,2023-10-09,[],,no,no,no,,,yes,TASCAM DR-05X,Hi-Sound DR,44100
13,834515,Branta,bernicla,,birds,Brant Goose,Stanislas Wroza,France,"Arrondissement de Quimper (near  Île-de-Sein), Finistère, Bretagne",48.0431,-4.866,10,flight call,,,field recording,//xeno-canto.org/834515,https://xeno-canto.org/834515/download,XC834515-Bernache-nonnette-envol-d-un-couple-++.wav,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834515-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834515-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834515-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834515-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC834515-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC834515-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC834515-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:29,09:30,2023-10-01,2023-10-08,[],,yes,yes,no,,,no,Parabolic Microphone,Dodotronics Hi-Sound DR,96000
14,834514,Branta,bernicla,,birds,Brant Goose,Stanislas Wroza,France,"Arrondissement de Quimper (near  Île-de-Sein), Finistère, Bretagne",48.0431,-4.866,10,"call, flight call",,,field recording,//xeno-canto.org/834514,https://xeno-canto.org/834514/download,XC834514-Bernache-nonette-couple-divers-cris-puis-envol-+.wav,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834514-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834514-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834514-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC834514-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC834514-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC834514-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC834514-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:30,09:30,2023-10-01,2023-10-08,[],,yes,yes,no,,,no,Parabolic Microphone,Dodotronics Hi-Sound DR,96000
15,815463,Branta,bernicla,,birds,Brant Goose,Sonothèque ADVL,France,"Vains, Manche, Normandie",48.6549,-1.4465,10,call,uncertain,adult,field recording,//xeno-canto.org/815463,https://xeno-canto.org/815463/download,XC815463-bernachecravant_230223_grouindusudvains_19h.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC815463-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC815463-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC815463-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC815463-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC815463-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC815463-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC815463-large.png'}",//creativecommons.org/publicdomain/zero/1.0/,A,0:29,19:00,2023-02-23,2023-07-10,[],Sonothèque des oiseaux de Carolles et de la baie du Mont-Saint-Michel. Association de Défense de la Vallée du Lude et des sites environnants. Enregistrement Sébastien Provost.,yes,yes,no,,,no,,,44100
16,805032,Branta,bernicla,,birds,Brant Goose,Magnus Hellström,Sweden,"Ottenby, Öland",56.2127,16.4062,0,call,,,field recording,//xeno-canto.org/805032,https://xeno-canto.org/805032/download,XC805032-ZOOM0002-Prutgås-ÖSU-2022-10-23.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KIWAXLCZIC/ffts/XC805032-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KIWAXLCZIC/ffts/XC805032-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KIWAXLCZIC/ffts/XC805032-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KIWAXLCZIC/ffts/XC805032-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KIWAXLCZIC/wave/XC805032-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KIWAXLCZIC/wave/XC805032-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KIWAXLCZIC/wave/XC805032-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:36,07:00,2022-10-23,2023-05-29,[],,yes,yes,no,,,no,,,44100
17,804384,Branta,bernicla,,birds,Brant Goose,Johan Willner,Sweden,"Tingsryd Municipality, Kronobergs län",56.644,15.3217,180,nocturnal flight call,,,field recording,//xeno-canto.org/804384,https://xeno-canto.org/804384/download,XC804384-prutgås.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC804384-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC804384-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC804384-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC804384-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/wave/XC804384-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/wave/XC804384-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/wave/XC804384-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,02:30,2023-05-28,2023-05-28,['Cuculus canorus'],,no,no,no,,,yes,,,44100
18,803577,Branta,bernicla,,birds,Brant Goose,Juha Saari,Finland,"Helsinki, Santahamina",60.134,25.0301,10,nocturnal flight call,,,field recording,//xeno-canto.org/803577,https://xeno-canto.org/803577/download,XC803577-braber_202305_24_25_yom_2345_shVv.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC803577-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC803577-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC803577-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC803577-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/wave/XC803577-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/wave/XC803577-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/wave/XC803577-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,23:45,2023-05-24,2023-05-25,[],,no,no,no,,,yes,,Tascam DR-05X,44100
19,803563,Branta,bernicla,,birds,Brant Goose,Johan Willner,Sweden,"Tingsryd Municipality, Kronobergs län",56.644,15.3217,180,nocturnal flight call,,,field recording,//xeno-canto.org/803563,https://xeno-canto.org/803563/download,XC803563-prutgäss.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC803563-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC803563-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC803563-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/ffts/XC803563-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/wave/XC803563-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/wave/XC803563-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHXHLSDKRG/wave/XC803563-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:34,01:00,2023-05-25,2023-05-25,[],,no,no,no,,,yes,,,44100
20,787168,Branta,bernicla,,birds,Brant Goose,Martin Billard,France,"Feuguerolles-Bully (Feuguerolles bourg), Calvados, Normandie",49.1144,-0.4023,60,"flight call, nocturnal flight call",,,field recording,//xeno-canto.org/787168,https://xeno-canto.org/787168/download,XC787168-03-16-2023_3h19_bernache-cravant_export.wav,"{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC787168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC787168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC787168-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC787168-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC787168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC787168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC787168-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,03:19,2023-03-16,2023-03-20,[],,no,no,no,,,yes,TASCAM DR-05,Dodotronic  Hi-Sound Stereo,44100
21,783476,Branta,bernicla,,birds,Brant Goose,Bernard BOUSQUET,France,"Arrondissement de Dinan (near  Beaussais-sur-Mer), Côtes-d'Armor, Bretagne",48.583,-2.1572,0,flight call,uncertain,uncertain,field recording,//xeno-canto.org/783476,https://xeno-canto.org/783476/download,XC783476-STE-008-Bernache-en-vol.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC783476-small.png', 'med': '//xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC783476-med.png', 'large': '//xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC783476-large.png', 'full': '//xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC783476-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/THHNKSHUMO/wave/XC783476-small.png', 'med': '//xeno-canto.org/sounds/uploaded/THHNKSHUMO/wave/XC783476-med.png', 'large': '//xeno-canto.org/sounds/uploaded/THHNKSHUMO/wave/XC783476-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,14:30,2023-02-12,2023-03-02,[],3 exemples de cris en vol,yes,yes,no,,,no,,,44100
22,779474,Branta,bernicla,hrota,birds,Brant Goose,Christian Bøggild,Denmark,"Nationalpark Thy, visitor centre Svaneholmhus (near  Vestervig), Thisted Municipality, North Denmark Region",56.7039,8.2448,0,flight call,uncertain,adult,field recording,//xeno-canto.org/779474,https://xeno-canto.org/779474/download,XC779474-Lysbuget-Knortegås-(Branta-bernicla-hrota)-Agger-Tange_20210102-1212_2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC779474-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC779474-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC779474-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC779474-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/wave/XC779474-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/wave/XC779474-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/wave/XC779474-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:21,12:12,2021-01-02,2023-02-09,[],,yes,yes,no,,,no,Zoom H5,Zoom SHG-6,48000
23,777362,Branta,bernicla,,birds,Brant Goose,Guillaume Bigayon,France,"Arrondissement de Saint-Malo (near  Saint-Suliac), Ille-et-Vilaine, Brittany",48.5577,-1.9642,10,"call, flight call",,adult,field recording,//xeno-canto.org/777362,https://xeno-canto.org/777362/download,XC777362-Ambiance_Bernache_Cravant230121_0790mp3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HCKTRQCLWR/ffts/XC777362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCKTRQCLWR/ffts/XC777362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCKTRQCLWR/ffts/XC777362-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HCKTRQCLWR/ffts/XC777362-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HCKTRQCLWR/wave/XC777362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCKTRQCLWR/wave/XC777362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCKTRQCLWR/wave/XC777362-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,4:10,11:00,2023-01-21,2023-01-29,"['Tringa totanus', 'Chroicocephalus ridibundus', 'Numenius arquata']",,yes,yes,no,,,no,,,44100
24,772674,Branta,bernicla,,birds,Brant Goose,Benoit Paepegaey,Estonia,"Osmussaare / Odensholm, Lääne-Nigula Parish, Lääne maakond",59.2932,23.3948,10,nocturnal flight call,,,field recording,//xeno-canto.org/772674,https://xeno-canto.org/772674/download,XC772674-220924_23h44-cravant-réduc-bruit.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZFHRWDKKKS/ffts/XC772674-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZFHRWDKKKS/ffts/XC772674-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZFHRWDKKKS/ffts/XC772674-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZFHRWDKKKS/ffts/XC772674-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZFHRWDKKKS/wave/XC772674-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZFHRWDKKKS/wave/XC772674-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZFHRWDKKKS/wave/XC772674-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:08,23:44,2022-09-24,2023-01-02,[],,no,no,no,,,no,,,48000
25,769526,Branta,bernicla,,birds,Brant Goose,Martin Billard,France,"Roz-sur-Couesnon, Ille-et-Vilaine, Brittany",48.6302,-1.5788,10,flight call,uncertain,uncertain,field recording,//xeno-canto.org/769526,https://xeno-canto.org/769526/download,XC769526-12-09-2022_14h22_bernache-cravant.wav,"{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC769526-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC769526-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC769526-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC769526-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC769526-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC769526-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC769526-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:15,14:22,2022-12-09,2022-12-17,[],,yes,yes,no,,,no,TASCAM DR-05,Dodotronic  Hi-Sound Stereo,44100
26,769285,Branta,bernicla,,birds,Brant Goose,Michel Veldt,Netherlands,"Buren, Ameland, Friesland",53.449,5.8246,0,call,,,field recording,//xeno-canto.org/769285,https://xeno-canto.org/769285/download,XC769285-Rotgans-roep---Nes---2021-04-16---1200-copy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769285-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769285-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769285-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769285-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769285-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769285-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769285-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,12:00,2021-04-16,2022-12-16,[],,yes,yes,no,,,no,Olympus LS12,Dodotronic Hi Sound Stereo parabolic dish,48000
27,769284,Branta,bernicla,,birds,Brant Goose,Michel Veldt,Netherlands,"Buren, Ameland, Friesland",53.449,5.8246,0,call,,,field recording,//xeno-canto.org/769284,https://xeno-canto.org/769284/download,XC769284-Rotgans-roep---Nes---2021-04-16---1153-copy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769284-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769284-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769284-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769284-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769284-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769284-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769284-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:19,11:53,2021-04-16,2022-12-16,[],,yes,yes,no,,,no,Olympus LS12,Dodotronic Hi Sound Stereo parabolic dish,48000
28,769283,Branta,bernicla,,birds,Brant Goose,Michel Veldt,Netherlands,"Buren, Ameland, Friesland",53.449,5.8246,0,call,,,field recording,//xeno-canto.org/769283,https://xeno-canto.org/769283/download,XC769283-Rotgans-roep---Nes---2021-04-15---1925-copy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769283-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769283-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769283-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769283-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769283-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769283-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769283-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,19:25,2021-04-15,2022-12-16,[],,yes,yes,no,,,no,Olympus LS12,Dodotronic Hi Sound Stereo parabolic dish,48000
29,769282,Branta,bernicla,,birds,Brant Goose,Michel Veldt,Netherlands,"Buren, Ameland, Friesland",53.449,5.8246,0,call,,,field recording,//xeno-canto.org/769282,https://xeno-canto.org/769282/download,XC769282-Rotgans-roep---Nes---2021-04-15---1855-copy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769282-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769282-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769282-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769282-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769282-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769282-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769282-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,18:55,2021-04-15,2022-12-16,[],,yes,yes,no,,,no,Olympus LS12,Dodotronic Hi Sound Stereo parabolic dish,48000
30,763115,Branta,bernicla,,birds,Brant Goose,Sacha Balavoine,France,"Observatoire ornithologique (near  Hillion), Côtes-d'Armor, Bretagne",48.5118,-2.6767,0,flight call,"female, male","adult, juvenile",field recording,//xeno-canto.org/763115,https://xeno-canto.org/763115/download,XC763115-bernache-cravant-flying.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC763115-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC763115-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC763115-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC763115-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC763115-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC763115-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC763115-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,10:00,2022-11-24,2022-11-24,[],,yes,yes,no,,,no,,,48000
31,757397,Branta,bernicla,bernicla,birds,Brant Goose,Andrew Harrop,United Kingdom,"Frampton Marsh, Lincolnshire",52.926,0.027,10,flight call,"female, male","adult, juvenile",field recording,//xeno-canto.org/757397,https://xeno-canto.org/757397/download,XC757397-221022-BG-clip.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC757397-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC757397-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC757397-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC757397-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/wave/XC757397-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/wave/XC757397-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/wave/XC757397-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,08:00,2022-10-22,2022-10-23,[],Flight calls from flock just behind sea wall. ,yes,yes,no,,,no,,,44100
32,757124,Branta,bernicla,,birds,Brant Goose,Alan Dalton,Sweden,"Landsort, Nynäshamn Municipality, Stockholms län",58.7396,17.8657,10,nocturnal flight call,uncertain,uncertain,field recording,//xeno-canto.org/757124,https://xeno-canto.org/757124/download,XC757124-Brent-Goose-24-sept-2153.wav,"{'small': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC757124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC757124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC757124-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC757124-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC757124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC757124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC757124-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:21,22:00,2022-09-25,2022-10-21,[],Almost a certain Dark-breasted Brent Goose given the location.,no,no,no,,,yes,SM4,"Stereo, inbuilt in unit",24000
33,756356,Branta,bernicla,,birds,Brant Goose,Martin Billard,France,"Arrondissement de Caen (near  Feuguerolles-Bully), Calvados, Normandie",49.1144,-0.4023,60,"flight call, nocturnal flight call",uncertain,uncertain,field recording,//xeno-canto.org/756356,https://xeno-canto.org/756356/download,XC756356-10-10-2022_1h13_bernache-cravant.wav,"{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC756356-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC756356-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC756356-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/ffts/XC756356-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC756356-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC756356-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKUHMYUJSN/wave/XC756356-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,01:13,2022-10-10,2022-10-17,[],,no,no,no,,,yes,TASCAM DR-05,Dodotronic  Hi-Sound Stereo,44100
34,755389,Branta,bernicla,,birds,Brant Goose,Julien Piette,France,"Dunkerque, Nord, Hauts-de-France",51.0445,2.3912,10,nocturnal flight call,,,field recording,//xeno-canto.org/755389,https://xeno-canto.org/755389/download,XC755389-221010_cravant.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC755389-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC755389-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC755389-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC755389-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC755389-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC755389-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC755389-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:31,01:34,2022-10-11,2022-10-11,[],,no,no,no,,,yes,,,44100
35,732106,Branta,bernicla,,birds,Brant Goose,Corentin Rivière,France,"Vains, Manche, Normandie",48.6548,-1.4457,10,flight call,,,field recording,//xeno-canto.org/732106,https://xeno-canto.org/732106/download,XC732106-Bernachecravant_29112021_stléonardpointedugrouindusud_17h45 cris vol.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/ffts/XC732106-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/ffts/XC732106-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/ffts/XC732106-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/ffts/XC732106-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/wave/XC732106-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/wave/XC732106-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/wave/XC732106-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:25,18:00,2021-11-29,2022-06-15,[],,unknown,unknown,unknown,,,no,,,44100
